x,y,label
-0.09949051838701894,-2.1944745733579047,3
-5.083975621369784,-12.28019539064951,2
6.534239698666864,9.455323410435087,0
8.23775366146886,0.9244925327757512,1
-6.53524912783433,-10.420973354630977,2
6.873327340250921,0.44554668777608825,1
-4.802602298732585,-9.940907233098097,2
6.074257579472167,-0.051612571023176734,1
-3.410490696173525,-11.046916181265647,2
-2.924859931931124,-1.847668716319351,3
7.8684164687084674,-0.38472278077508104,1
-6.620021864629262,-10.944967629320143,2
5.193320316181173,0.18104176631760865,1
7.385271965433947,-0.30434619582698896,1
-5.2114942945093095,-10.153213305672457,2
7.457880937287181,-1.7296692316503033,1
8.993341532573062,9.731349104923995,0
7.897658143586724,8.219547640515174,0
-0.18193252703009533,-2.8603126964013605,3
-5.676420170827254,-9.299382535092304,2
7.499852369522471,9.552742844448742,0
-0.5712112635734218,-1.290795522944867,3
-4.609814571513518,-9.827932813837633,2
-6.002321000444259,-8.258795867986626,2
-0.29439745763990266,-1.8788653668814077,3
7.468336271064987,3.1033616262107655,1
-5.315877762252468,-9.846066977719312,2
8.097706961969488,-0.583699648306709,1
6.830419705695981,-0.10557559013805196,1
7.162513556122373,9.74878714371016,0
-3.805127091335117,-1.2447761548199863,3
-0.8532165878333782,-1.7899021617855115,3
7.718914031917254,0.9919132190552462,1
-4.31352688559418,-10.021358618685174,2
-5.168393095177534,-10.906164636557119,2
-3.3335243500296228,-0.97423100388584,3
7.5781827681898575,9.586292328375526,0
-1.262123982503848,-0.5041162069091472,3
7.535818590533295,0.6177487170833011,1
-1.8388328071536497,-2.06734542099558,3
7.744750913018725,0.8725721572763028,1
-0.0927805012982943,-2.0202828449295236,3
-4.907502088774045,-9.862806872517886,2
-4.752380714376743,-10.705467493218258,2
-1.5340686812507738,-1.4983703961930677,3
-0.9351156239174065,-2.679147663624169,3
7.880118670372601,-0.7145528377277541,1
-5.66569245113434,-10.966576653309659,2
-4.014000066450297,-10.599601961462529,2
-6.720198679843504,-9.762392697988492,2
-5.320608397303472,-8.13391361351552,2
8.002368640248065,10.169173297436705,0
6.657126903265955,7.727562327539484,0
7.564759624459323,11.247628676699287,0
-4.73367544854489,-9.114363398594872,2
7.318451898455128,1.6697249450425016,1
-2.3718197169264927,-2.485132950082372,3
7.202552703936078,-1.1327014301889697,1
-1.4533919988970416,-1.7849824054822656,3
-6.059570958147588,-9.397517839439827,2
-4.525750545191436,-8.425529136005585,2
-1.8997944041129347,-2.7307861176069057,3
-3.9918475043403916,-8.380515550348528,2
8.911112187519729,9.149332645486815,0
9.016191332808319,0.39437468676209075,1
-7.314489364402675,-10.09899223298433,2
8.004056305852087,10.536953742792356,0
8.815456625950373,8.763860459061515,0
9.928978021698963,1.7671951084601045,1
6.8123411597767465,-0.7728893364142242,1
6.8576950333519715,10.30105928981949,0
-5.406182789689714,-12.206506341048579,2
9.071985841402045,0.8408994499272755,1
8.328136165016698,9.140024260933055,0
5.598788697234291,7.591700220274871,0
8.263415695184726,10.34723435281958,0
7.090229485467765,8.579197984922303,0
-2.7584981338718504,-2.033709017193189,3
9.02255525476423,10.067779007846225,0
8.809948805129888,1.5443645448485874,1
5.944681727814121,1.5660411422332237,1
-2.512396964424588,-0.9930296325892173,3
7.405659325970529,8.829244796431713,0
7.740403819520574,-0.335046764183628,1
7.402927027731533,9.162177021686484,0
-4.586022804265179,-9.329519454453001,2
0.3332154400232259,-2.639457041223926,3
-5.998153934001524,-9.18026936323414,2
7.065435956166341,0.7752399296047194,1
5.543342264354017,1.0221550041612433,1
-0.5457993874514946,-1.3399400683417575,3
7.189535401665532,0.4309004835704933,1
-1.2573246083202685,-1.254762621517843,3
-4.088234531306188,-8.795920387719601,2
-5.3676516481558565,-7.706087635291089,2
-0.10026176248667307,-2.948689367671377,3
-6.1846791585506695,-9.489264234527667,2
-6.2306018500284805,-10.716050376483429,2
6.967678665264898,8.962252297311142,0
-2.7507510265327237,-3.0903461012381817,3
9.196424224416244,11.575369540974775,0
-1.5897421424311562,-0.34058236469765535,3
6.806091640918657,1.8592895915188692,1
6.807591802628074,-0.14735649493148384,1
9.941099030505033,9.223956669241192,0
6.345261255285186,8.706777786834534,0
7.294339842191692,9.794864677450363,0
-4.61085990138915,-7.129080989909215,2
-0.24272595961139287,-0.8870364092052887,3
